北京电信226,#genre#
江苏卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.174:10680
江西卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.126:10394
金鹰卡通,http://www.hiliu.myds.me:8088/rtp/239.69.1.248:11130
卡酷少儿,http://www.hiliu.myds.me:8088/rtp/239.69.1.193:10800
辽宁卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.71:10066
山东卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.69:10054
深圳卫视,http://www.hiliu.myds.me:8088/rtp/239.254.96.137:8896
四川卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.169:10650
天津卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.68:10048
浙江卫视,http://www.hiliu.myds.me:8088/rtp/239.254.96.143:8932
重庆卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.149:10530

湖南联通192,#genre#
安徽卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/ahwshd8m/8000000/mnf.m3u8
北京卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/bjwshd8m/8000000/mnf.m3u8
东方卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/dfwshd8m/8000000/mnf.m3u8
东南卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/dnwshd8m/8000000/mnf.m3u8
甘肃卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/gswshd8m/8000000/mnf.m3u8
广东卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/gdwshd8m/8000000/mnf.m3u8
广西卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/gxwshd8m/8000000/mnf.m3u8
贵州卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/gzwshd8m/8000000/mnf.m3u8
哈哈炫动,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/hhxd8m/8000000/mnf.m3u8
海南卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/hainanwshd8m/8000000/mnf.m3u8
河北卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/hbwshd8m/8000000/mnf.m3u8
黑龙江卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/hljwshd8m/8000000/mnf.m3u8
湖南卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/hunanwshd8m/8000000/mnf.m3u8
吉林卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/jlwshd8m/8000000/mnf.m3u8
江苏卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/jswshd8m/8000000/mnf.m3u8
江西卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/jxws8m/8000000/mnf.m3u8
卡酷少儿,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/kkse8m/8000000/mnf.m3u8
辽宁卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/lnwshd8m/8000000/mnf.m3u8
三沙卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/sswshd8m/8000000/mnf.m3u8
山东卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/sdws8m/8000000/mnf.m3u8
深圳卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/szwshd8m/8000000/mnf.m3u8
天津卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/tjwshd8m/8000000/mnf.m3u8
云南卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/ynwshd8m/8000000/mnf.m3u8
浙江卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/zjwshd8m/8000000/mnf.m3u8
重庆卫视,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cqws8m/8000000/mnf.m3u8

吉林电信tuyuannet,#genre#
CETV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.193:5540
安徽卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.159:5540
北京卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.009:5540
北京卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.050:5540
东方卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.123:5540
东南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.042:5540
东南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.124:5540
广东卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.012:5540
贵州卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.157:5540
河北卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.154:5540
河南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.155:5540
黑龙江卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.013:5540
湖北卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.016:5540
湖北卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.040:5540
湖南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.010:5540
湖南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.038:5540
金鹰卡通,http://nas.tuyuannet.cn:8800/rtp/239.37.0.061:5540
吉林卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.101:5540
吉林卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.111:5540
江苏卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.055:5540
江苏卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.112:5540
江西卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.156:5540
卡酷少儿,http://nas.tuyuannet.cn:8800/rtp/239.37.0.076:5540
辽宁卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.160:5540
山东卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.015:5540
深圳卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.014:5540
四川卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.041:5540
四川卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.151:5540
天津卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.004:5540
天津卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.064:5540
浙江卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.153:5540
重庆卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.158:5540
云南卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.089:5540

江西电信sunnyli,#genre#
CETV1,http://iku.sunnyli.link:4144/udp/239.252.220.198:5140
安徽卫视,http://iku.sunnyli.link:4144/udp/239.252.220.83:5140
北京卫视,http://iku.sunnyli.link:4144/udp/239.252.219.206:5140
东方卫视,http://iku.sunnyli.link:4144/udp/239.252.219.229:5140
东南卫视,http://iku.sunnyli.link:4144/udp/239.252.220.82:5140
甘肃卫视,http://iku.sunnyli.link:4144/udp/239.252.219.140:5140
广东卫视,http://iku.sunnyli.link:4144/udp/239.252.219.213:5140
广西卫视,http://iku.sunnyli.link:4144/udp/239.252.219.183:5140
贵州卫视,http://iku.sunnyli.link:4144/udp/239.252.220.190:5140
海南卫视,http://iku.sunnyli.link:4144/udp/239.252.219.178:5140
河北卫视,http://iku.sunnyli.link:4144/udp/239.252.220.154:5140
河南卫视,http://iku.sunnyli.link:4144/udp/239.252.220.189:5140
黑龙江卫视,http://iku.sunnyli.link:4144/udp/239.252.219.211:5140
湖北卫视,http://iku.sunnyli.link:4144/udp/239.252.219.208:5140
湖南卫视,http://iku.sunnyli.link:4144/udp/239.252.219.201:5140
吉林卫视,http://iku.sunnyli.link:4144/udp/239.252.220.188:5140
江苏卫视,http://iku.sunnyli.link:4144/udp/239.252.219.214:5140
江西卫视,http://iku.sunnyli.link:4144/udp/239.252.220.63:5140
卡酷少儿,http://iku.sunnyli.link:4144/udp/239.252.220.246:5140
辽宁卫视,http://iku.sunnyli.link:4144/udp/239.252.220.62:5140
山东卫视,http://iku.sunnyli.link:4144/udp/239.252.219.228:5140
深圳卫视,http://iku.sunnyli.link:4144/udp/239.252.219.212:5140
四川卫视,http://iku.sunnyli.link:4144/udp/239.252.220.93:5140
天津卫视,http://iku.sunnyli.link:4144/udp/239.252.219.187:5140
天津卫视,http://iku.sunnyli.link:4144/udp/239.252.220.61:5140
云南卫视,http://iku.sunnyli.link:4144/udp/239.252.219.185:5140
浙江卫视,http://iku.sunnyli.link:4144/udp/239.252.219.210:5140
重庆卫视,http://iku.sunnyli.link:4144/udp/239.252.220.94:5140

辽宁电信242,#genre#
辽宁卫视,http://59.47.118.242:801/hls/16/index.m3u8
新闻综合,http://59.47.118.242:801/hls/26/index.m3u8
天津卫视,http://59.47.118.242:801/hls/28/index.m3u8
浙江卫视,http://59.47.118.242:801/hls/29/index.m3u8
北京卫视,http://59.47.118.242:801/hls/30/index.m3u8
广东卫视,http://59.47.118.242:801/hls/33/index.m3u8
重庆卫视,http://59.47.118.242:801/hls/34/index.m3u8
湖南卫视,http://59.47.118.242:801/hls/35/index.m3u8
深圳卫视,http://59.47.118.242:801/hls/36/index.m3u8
贵州卫视,http://59.47.118.242:801/hls/37/index.m3u8
河北卫视,http://59.47.118.242:801/hls/38/index.m3u8
黑龙江卫视,http://59.47.118.242:801/hls/39/index.m3u8
湖北卫视,http://59.47.118.242:801/hls/40/index.m3u8
吉林卫视,http://59.47.118.242:801/hls/41/index.m3u8
江西卫视,http://59.47.118.242:801/hls/43/index.m3u8
山东卫视,http://59.47.118.242:801/hls/44/index.m3u8
四川卫视,http://59.47.118.242:801/hls/45/index.m3u8
东方卫视,http://59.47.118.242:801/hls/61/index.m3u8
江苏卫视,http://59.47.118.242:801/hls/62/index.m3u8
东南卫视,http://59.47.118.242:801/hls/63/index.m3u8
广西卫视,http://59.47.118.242:801/hls/64/index.m3u8
海南卫视,http://59.47.118.242:801/hls/65/index.m3u8
河南卫视,http://59.47.118.242:801/hls/66/index.m3u8
安徽卫视,http://59.47.118.242:801/hls/67/index.m3u8
金鹰卡通,http://59.47.118.242:801/hls/70/index.m3u8
北京卫视,http://59.47.118.242:801/hls/124/index.m3u8
山东卫视,http://59.47.118.242:801/hls/134/index.m3u8

辽宁联通97,#genre#
CETV1,http://175.147.113.97:8888/rtp/232.0.0.212:1234
CETV4,http://175.147.113.97:8888/rtp/232.0.0.46:1234
安徽卫视,http://175.147.113.97:8888/rtp/232.0.0.141:1234
北京卫视,http://175.147.113.97:8888/rtp/232.0.0.117:1234
东方卫视,http://175.147.113.97:8888/rtp/232.0.0.122:1234
东南卫视,http://175.147.113.97:8888/rtp/232.0.0.42:1234
广东卫视,http://175.147.113.97:8888/rtp/232.0.0.130:1234
广西卫视,http://175.147.113.97:8888/rtp/232.0.0.22:1234
贵州卫视,http://175.147.113.97:8888/rtp/232.0.0.181:1234
海南卫视,http://175.147.113.97:8888/rtp/232.0.0.26:1234
河北卫视,http://175.147.113.97:8888/rtp/232.0.0.32:1234
河南卫视,http://175.147.113.97:8888/rtp/232.0.0.33:1234
黑龙江卫视,http://175.147.113.97:8888/rtp/232.0.0.95:1234
湖北卫视,http://175.147.113.97:8888/rtp/232.0.0.124:1234
湖南卫视,http://175.147.113.97:8888/rtp/232.0.0.115:1234
吉林卫视,http://175.147.113.97:8888/rtp/232.0.0.180:1234
江苏卫视,http://175.147.113.97:8888/rtp/232.0.0.116:1234
江西卫视,http://175.147.113.97:8888/rtp/232.0.0.31:1234
金鹰卡通,http://175.147.113.97:8888/rtp/232.0.0.90:1234
卡酷少儿,http://175.147.113.97:8888/rtp/232.0.0.54:1234
辽宁卫视,http://175.147.113.97:8888/rtp/232.0.0.126:1234
山东卫视,http://175.147.113.97:8888/rtp/232.0.0.131:1234
深圳卫视,http://175.147.113.97:8888/rtp/232.0.0.110:1234
四川卫视,http://175.147.113.97:8888/rtp/232.0.0.185:1234
天津卫视,http://175.147.113.97:8888/rtp/232.0.0.125:1234
云南卫视,http://175.147.113.97:8888/rtp/232.0.0.37:1234
浙江卫视,http://175.147.113.97:8888/rtp/232.0.0.123:1234
重庆卫视,http://175.147.113.97:8888/rtp/232.0.0.186:1234

辽宁联通pecmd,#genre#
CETV1,http://gang.pecmd.cn:6000/rtp/232.0.0.212:1234
CETV4,http://gang.pecmd.cn:6000/rtp/232.0.0.46:1234
安徽卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.141:1234
北京卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.117:1234
东方卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.122:1234
东南卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.42:1234
广东卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.130:1234
广西卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.22:1234
贵州卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.181:1234
海南卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.26:1234
河北卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.32:1234
河南卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.33:1234
黑龙江卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.95:1234
湖北卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.124:1234
湖南卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.115:1234
吉林卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.180:1234
江苏卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.116:1234
江西卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.31:1234
金鹰卡通,http://gang.pecmd.cn:6000/rtp/232.0.0.90:1234
卡酷少儿,http://gang.pecmd.cn:6000/rtp/232.0.0.54:1234
辽宁卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.126:1234
山东卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.131:1234
深圳卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.110:1234
四川卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.185:1234
天津卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.125:1234
云南卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.37:1234
浙江卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.123:1234
重庆卫视,http://gang.pecmd.cn:6000/rtp/232.0.0.186:1234

内蒙联通164,#genre#
CETV4,http://1.25.12.164:9000/udp/239.125.1.110:4120
蒙古卫视,http://1.25.12.164:9000/udp/239.125.1.24:5000
蒙古卫视,http://1.25.12.164:9000/udp/239.125.1.59:5000
安徽卫视,http://1.25.12.164:9000/udp/239.125.2.78:4120
北京卫视,http://1.25.12.164:9000/udp/239.125.2.73:4120
东方卫视,http://1.25.12.164:9000/udp/239.125.2.82:4120
广东卫视,http://1.25.12.164:9000/udp/239.125.2.71:4120
贵州卫视,http://1.25.12.164:9000/udp/239.125.1.158:4130
贵州卫视,http://1.25.12.164:9000/udp/239.125.2.80:4120
海南卫视,http://1.25.12.164:9000/udp/239.125.2.189:4120
河北卫视,http://1.25.12.164:9000/udp/239.125.2.70:4120
黑龙江卫视,http://1.25.12.164:9000/udp/239.125.2.83:4120
湖北卫视,http://1.25.12.164:9000/udp/239.125.1.152:4130
湖北卫视,http://1.25.12.164:9000/udp/239.125.2.74:4120
湖南卫视,http://1.25.12.164:9000/udp/239.125.2.67:4120
江苏卫视,http://1.25.12.164:9000/udp/239.125.2.69:4120
辽宁卫视,http://1.25.12.164:9000/udp/239.125.2.72:4120
山东卫视,http://1.25.12.164:9000/udp/239.125.2.75:4120
深圳卫视,http://1.25.12.164:9000/udp/239.125.2.76:4120
四川卫视,http://1.25.12.164:9000/udp/239.125.2.79:4120
天津卫视,http://1.25.12.164:9000/udp/239.125.2.81:4120
浙江卫视,http://1.25.12.164:9000/udp/239.125.2.68:4120

山东电信huaz,#genre#
CETV1,http://home.huaz.site:4000/udp/239.21.2.7:5002
CETV4,http://home.huaz.site:4000/udp/239.21.2.129:5002
安徽卫视,http://home.huaz.site:4000/udp/239.21.1.159:5002
北京卫视,http://home.huaz.site:4000/udp/239.21.1.88:5002
东方卫视,http://home.huaz.site:4000/udp/239.21.1.111:5002
东南卫视,http://home.huaz.site:4000/udp/239.21.1.113:5002
甘肃卫视,http://home.huaz.site:4000/udp/239.21.2.22:5002
甘肃卫视,http://home.huaz.site:4000/udp/239.21.2.55:5002
广东卫视,http://home.huaz.site:4000/udp/239.21.1.92:5002
广西卫视,http://home.huaz.site:4000/udp/239.21.2.87:5002
贵州卫视,http://home.huaz.site:4000/udp/239.21.1.166:5002
海南卫视,http://home.huaz.site:4000/udp/239.21.2.14:5002
河北卫视,http://home.huaz.site:4000/udp/239.21.1.168:5002
河南卫视,http://home.huaz.site:4000/udp/239.21.1.108:5002
河南卫视,http://home.huaz.site:4000/udp/239.21.2.37:5002
黑龙江卫视,http://home.huaz.site:4000/udp/239.21.1.91:5002
湖北卫视,http://home.huaz.site:4000/udp/239.21.1.163:5002
湖南卫视,http://home.huaz.site:4000/udp/239.21.1.158:5002
吉林卫视,http://home.huaz.site:4000/udp/239.21.2.49:5002
江苏卫视,http://home.huaz.site:4000/udp/239.21.1.89:5002
江西卫视,http://home.huaz.site:4000/udp/239.21.1.167:5002
金鹰卡通,http://home.huaz.site:4000/udp/239.21.2.121:5002
卡酷少儿,http://home.huaz.site:4000/udp/239.21.2.120:5002
辽宁卫视,http://home.huaz.site:4000/udp/239.21.1.164:5002
青海卫视,http://home.huaz.site:4000/udp/239.21.2.85:5002
山东教育,http://home.huaz.site:4000/udp/239.21.1.169:5002
山东卫视,http://home.huaz.site:4000/udp/239.21.1.87:5002
深圳卫视,http://home.huaz.site:4000/udp/239.21.1.93:5002
四川卫视,http://home.huaz.site:4000/udp/239.21.2.15:5002
天津卫视,http://home.huaz.site:4000/udp/239.21.1.165:5002
云南卫视,http://home.huaz.site:4000/udp/239.21.2.86:5002
浙江卫视,http://home.huaz.site:4000/udp/239.21.1.90:5002
重庆卫视,http://home.huaz.site:4000/udp/239.21.1.233:5002

山西电信154,#genre#
安徽卫视,http://1.70.35.154:8083/udp/239.1.1.44:8044
北京卫视,http://1.70.35.154:8083/udp/239.1.1.41:8041
东南卫视,http://1.70.35.154:8083/udp/239.1.1.33:8033
广东卫视,http://1.70.35.154:8083/udp/239.1.1.49:8049
贵州卫视,http://1.70.35.154:8083/udp/239.1.1.43:8043
河北卫视,http://1.70.35.154:8083/udp/239.1.1.48:8048
河南卫视,http://1.70.35.154:8083/udp/239.1.1.34:8034
黑龙江卫视,http://1.70.35.154:8083/udp/239.1.1.37:8037
湖北卫视,http://1.70.35.154:8083/udp/239.1.1.32:8032
湖南卫视,http://1.70.35.154:8083/udp/239.1.1.28:8028
吉林卫视,http://1.70.35.154:8083/udp/239.1.1.30:8030
江苏卫视,http://1.70.35.154:8083/udp/239.1.1.35:8035
江西卫视,http://1.70.35.154:8083/udp/239.1.1.52:8052
辽宁卫视,http://1.70.35.154:8083/udp/239.1.1.42:8042
山东卫视,http://1.70.35.154:8083/udp/239.1.1.47:8047
上海卫视,http://1.70.35.154:8083/udp/239.1.1.31:8031
深圳卫视,http://1.70.35.154:8083/udp/239.1.1.39:8039
四川卫视,http://1.70.35.154:8083/udp/239.1.1.29:8029
天津卫视,http://1.70.35.154:8083/udp/239.1.1.46:8046
浙江卫视,http://1.70.35.154:8083/udp/239.1.1.38:8038
重庆卫视,http://1.70.35.154:8083/udp/239.1.1.36:8036

陕西电信ssrs2004,#genre#
CETV1,http://ssrs2004.win:8888/rtp/239.112.205.201:5140
安徽卫视,http://ssrs2004.win:8888/rtp/239.112.205.72:5140
北京卫视,http://ssrs2004.win:8888/rtp/239.112.205.65:5140
东方卫视,http://ssrs2004.win:8888/rtp/239.112.205.61:5140
东南卫视,http://ssrs2004.win:8888/rtp/239.112.205.182:5140
甘肃卫视,http://ssrs2004.win:8888/rtp/239.111.205.88:5140
广东卫视,http://ssrs2004.win:8888/rtp/239.112.205.66:5140
贵州卫视,http://ssrs2004.win:8888/rtp/239.112.205.178:5140
河北卫视,http://ssrs2004.win:8888/rtp/239.112.205.200:5140
河南卫视,http://ssrs2004.win:8888/rtp/239.112.205.180:5140
黑龙江卫视,http://ssrs2004.win:8888/rtp/239.112.205.68:5140
湖北卫视,http://ssrs2004.win:8888/rtp/239.112.205.69:5140
湖南卫视,http://ssrs2004.win:8888/rtp/239.112.205.62:5140
吉林卫视,http://ssrs2004.win:8888/rtp/239.112.205.183:5140
江苏卫视,http://ssrs2004.win:8888/rtp/239.112.205.63:5140
江西卫视,http://ssrs2004.win:8888/rtp/239.111.205.16:5140
辽宁卫视,http://ssrs2004.win:8888/rtp/239.112.205.73:5140
山东卫视,http://ssrs2004.win:8888/rtp/239.112.205.70:5140
深圳卫视,http://ssrs2004.win:8888/rtp/239.112.205.67:5140
四川卫视,http://ssrs2004.win:8888/rtp/239.112.205.184:5140
天津卫视,http://ssrs2004.win:8888/rtp/239.112.205.74:5140
浙江卫视,http://ssrs2004.win:8888/rtp/239.112.205.64:5140
重庆卫视,http://ssrs2004.win:8888/rtp/239.112.205.179:5140

上海电信79,#genre#
CETV1,http://101.83.74.79:8686/udp/239.45.1.125:5140
CETV4,http://101.83.74.79:8686/udp/239.45.0.21:5140
CETV4,http://101.83.74.79:8686/udp/239.45.1.243:5140
CETV早期教育,http://101.83.74.79:8686/udp/239.45.0.54:5140
安徽卫视,http://101.83.74.79:8686/udp/239.45.1.120:5140
安徽卫视,http://101.83.74.79:8686/udp/239.45.3.143:5140
北京卫视,http://101.83.74.79:8686/udp/239.45.3.229:5140
东南卫视,http://101.83.74.79:8686/udp/239.45.1.121:5140
甘肃卫视,http://101.83.74.79:8686/udp/239.45.0.15:5140
广东卫视,http://101.83.74.79:8686/udp/239.45.3.230:5140
广西卫视,http://101.83.74.79:8686/udp/239.45.0.5:5140
贵州卫视,http://101.83.74.79:8686/udp/239.45.1.80:5140
哈哈炫动,http://101.83.74.79:8686/udp/239.45.1.55:5140
海南卫视,http://101.83.74.79:8686/udp/239.45.1.81:5140
河北卫视,http://101.83.74.79:8686/udp/239.45.1.44:5140
河南卫视,http://101.83.74.79:8686/udp/239.45.0.3:5140
黑龙江卫视,http://101.83.74.79:8686/udp/239.45.3.232:5140
湖北卫视,http://101.83.74.79:8686/udp/239.45.3.239:5140
湖南卫视,http://101.83.74.79:8686/udp/239.45.3.228:5140
吉林卫视,http://101.83.74.79:8686/udp/239.45.0.6:5140
江苏卫视,http://101.83.74.79:8686/udp/239.45.3.177:5140
江西卫视,http://101.83.74.79:8686/udp/239.45.1.122:5140
金鹰卡通,http://101.83.74.79:8686/udp/239.45.0.38:5140
卡酷少儿,http://101.83.74.79:8686/udp/239.45.0.8:5140
辽宁卫视,http://101.83.74.79:8686/udp/239.45.1.123:5140
青海卫视,http://101.83.74.79:8686/udp/239.45.0.37:5140
三沙卫视,http://101.83.74.79:8686/udp/239.45.0.56:5140
山东卫视,http://101.83.74.79:8686/udp/239.45.3.238:5140
深圳卫视,http://101.83.74.79:8686/udp/239.45.3.231:5140
四川卫视,http://101.83.74.79:8686/udp/239.45.1.83:5140
天津卫视,http://101.83.74.79:8686/udp/239.45.1.124:5140
云南卫视,http://101.83.74.79:8686/udp/239.45.0.4:5140
浙江卫视,http://101.83.74.79:8686/udp/239.45.3.178:5140
重庆卫视,http://101.83.74.79:8686/udp/239.45.1.84:5140

上海电信140,#genre#
CETV1,http://58.37.82.140:56789/udp/239.45.1.125:5140
CETV4,http://58.37.82.140:56789/udp/239.45.0.21:5140
CETV4,http://58.37.82.140:56789/udp/239.45.1.243:5140
CETV早期教育,http://58.37.82.140:56789/udp/239.45.0.54:5140
安徽卫视,http://58.37.82.140:56789/udp/239.45.1.120:5140
安徽卫视,http://58.37.82.140:56789/udp/239.45.3.143:5140
北京卫视,http://58.37.82.140:56789/udp/239.45.3.229:5140
东南卫视,http://58.37.82.140:56789/udp/239.45.1.121:5140
甘肃卫视,http://58.37.82.140:56789/udp/239.45.0.15:5140
广东卫视,http://58.37.82.140:56789/udp/239.45.3.230:5140
广西卫视,http://58.37.82.140:56789/udp/239.45.0.5:5140
贵州卫视,http://58.37.82.140:56789/udp/239.45.1.80:5140
哈哈炫动,http://58.37.82.140:56789/udp/239.45.1.55:5140
海南卫视,http://58.37.82.140:56789/udp/239.45.1.81:5140
河北卫视,http://58.37.82.140:56789/udp/239.45.1.44:5140
河南卫视,http://58.37.82.140:56789/udp/239.45.0.3:5140
黑龙江卫视,http://58.37.82.140:56789/udp/239.45.3.232:5140
湖北卫视,http://58.37.82.140:56789/udp/239.45.3.239:5140
湖南卫视,http://58.37.82.140:56789/udp/239.45.3.228:5140
吉林卫视,http://58.37.82.140:56789/udp/239.45.0.6:5140
江苏卫视,http://58.37.82.140:56789/udp/239.45.3.177:5140
江西卫视,http://58.37.82.140:56789/udp/239.45.1.122:5140
金鹰卡通,http://58.37.82.140:56789/udp/239.45.0.38:5140
卡酷少儿,http://58.37.82.140:56789/udp/239.45.0.8:5140
辽宁卫视,http://58.37.82.140:56789/udp/239.45.1.123:5140
青海卫视,http://58.37.82.140:56789/udp/239.45.0.37:5140
三沙卫视,http://58.37.82.140:56789/udp/239.45.0.56:5140
山东卫视,http://58.37.82.140:56789/udp/239.45.3.238:5140
深圳卫视,http://58.37.82.140:56789/udp/239.45.3.231:5140
四川卫视,http://58.37.82.140:56789/udp/239.45.1.83:5140
天津卫视,http://58.37.82.140:56789/udp/239.45.1.124:5140
云南卫视,http://58.37.82.140:56789/udp/239.45.0.4:5140
浙江卫视,http://58.37.82.140:56789/udp/239.45.3.178:5140
重庆卫视,http://58.37.82.140:56789/udp/239.45.1.84:5140

天津联通hssvm,#genre#
CETV早期教育,http://nas.hssvm.com:8888/udp/225.1.2.207:5002
安徽卫视,http://nas.hssvm.com:8888/udp/225.1.1.127:5002
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002
东方卫视,http://nas.hssvm.com:8888/udp/225.1.2.31:5002
广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002
河南卫视,http://nas.hssvm.com:8888/udp/225.1.2.61:5002
黑龙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.115:5002
湖北卫视,http://nas.hssvm.com:8888/udp/225.1.1.147:5002
湖南卫视,http://nas.hssvm.com:8888/udp/225.1.1.114:5002
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
江苏卫视,http://nas.hssvm.com:8888/udp/225.1.1.126:5002
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
浙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.112:5002
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002

浙江电信myds,#genre#
安徽卫视,http://guany.myds.me:25852/rtp/233.50.201.113:5140
北京卫视,http://guany.myds.me:25852/rtp/233.50.201.107:5140
东方卫视,http://guany.myds.me:25852/rtp/233.50.201.125:5140
东南卫视,http://guany.myds.me:25852/rtp/233.50.201.146:5140
凤凰中文,http://guany.myds.me:25852/rtp/233.50.200.191:5140
凤凰资讯,http://guany.myds.me:25852/rtp/233.50.200.192:5140
广东卫视,http://guany.myds.me:25852/rtp/233.50.201.102:5140
