北京电信226,#genre#
CCTV风云足球,http://www.hiliu.myds.me:8088/rtp/239.69.1.81:10126
CCTV高尔夫网球,http://www.hiliu.myds.me:8088/rtp/239.69.1.83:10138
CCTV世界地理,http://www.hiliu.myds.me:8088/rtp/239.69.1.91:10186
CCTV央视台球,http://www.hiliu.myds.me:8088/rtp/239.69.1.98:10224

湖南联通192,#genre#
CCTV1,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv2hd8m/8000000/mnf.m3u8
CCTV3,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv38m/8000000/mnf.m3u8
CCTV4,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv4hd8m/8000000/mnf.m3u8
CCTV5,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv58m/8000000/mnf.m3u8
CCTV5+,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv5phd8m/8000000/mnf.m3u8
CCTV5+,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv5hd8m/8000000/mnf.m3u8
CCTV6,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv6hd8m/8000000/mnf.m3u8
CCTV7,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv7hd8m/8000000/mnf.m3u8
CCTV8,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv8hd8m/8000000/mnf.m3u8
CCTV9,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv9hd8m/8000000/mnf.m3u8
CCTV10,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv10hd8m/8000000/mnf.m3u8
CCTV11,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv11hd8m/8000000/mnf.m3u8
CCTV12,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv12hd8m/8000000/mnf.m3u8
CCTV13,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv13xwhd8m/8000000/mnf.m3u8
CCTV14,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctvsehd8m/8000000/mnf.m3u8
CCTV15,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv15hd8m/8000000/mnf.m3u8
CCTV16,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv16hd8m/8000000/mnf.m3u8
CCTV17,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv17hd8m/8000000/mnf.m3u8
CCTV164k,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv16hd4k/15000000/mnf.m3u8
CCTV4K,http://116.162.6.192/sxbuv52.live.bestvcdn.com.cn/live/cctv4k/15000000/mnf.m3u8

吉林电信tuyuannet,#genre#
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.204:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.224:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.228:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.229:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.235:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.008:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.150:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.197:5540
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.221:5540
CCTV2,http://nas.tuyuannet.cn:8800/rtp/239.37.0.003:5540
CCTV3,http://nas.tuyuannet.cn:8800/rtp/239.37.0.231:5540
CCTV5,http://nas.tuyuannet.cn:8800/rtp/239.37.0.232:5540
CCTV5+,http://nas.tuyuannet.cn:8800/rtp/239.37.0.121:5540
CCTV6,http://nas.tuyuannet.cn:8800/rtp/239.37.0.233:5540
CCTV8,http://nas.tuyuannet.cn:8800/rtp/239.37.0.234:5540
CCTV9,http://nas.tuyuannet.cn:8800/rtp/239.37.0.001:5540
CCTV10,http://nas.tuyuannet.cn:8800/rtp/239.37.0.007:5540
CCTV12,http://nas.tuyuannet.cn:8800/rtp/239.37.0.006:5540
CCTV14,http://nas.tuyuannet.cn:8800/rtp/239.37.0.005:5540
CCTV17,http://nas.tuyuannet.cn:8800/rtp/239.37.0.002:5540
CCTV4K,http://nas.tuyuannet.cn:8800/rtp/239.37.0.034:5540
CCTV兵器科技,http://nas.tuyuannet.cn:8800/rtp/239.37.0.084:5540
CCTV第一剧场,http://nas.tuyuannet.cn:8800/rtp/239.37.0.078:5540
CCTV电视指南,http://nas.tuyuannet.cn:8800/rtp/239.37.0.115:5540
CCTV风云剧场,http://nas.tuyuannet.cn:8800/rtp/239.37.0.114:5540
CCTV风云音乐,http://nas.tuyuannet.cn:8800/rtp/239.37.0.081:5540
CCTV风云足球,http://nas.tuyuannet.cn:8800/rtp/239.37.0.080:5540
CCTV高尔夫网球,http://nas.tuyuannet.cn:8800/rtp/239.37.0.230:5540
CCTV怀旧剧场,http://nas.tuyuannet.cn:8800/rtp/239.37.0.082:5540
CCTV女性时尚,http://nas.tuyuannet.cn:8800/rtp/239.37.0.069:5540
CCTV世界地理,http://nas.tuyuannet.cn:8800/rtp/239.37.0.079:5540
CCTV央视台球,http://nas.tuyuannet.cn:8800/rtp/239.37.0.163:5540
CCTV文化精品,http://nas.tuyuannet.cn:8800/rtp/239.37.0.083:5540

江西电信sunnyli,#genre#
CCTV1,http://iku.sunnyli.link:4144/udp/239.252.219.200:5140
CCTV1,http://iku.sunnyli.link:4144/udp/239.252.219.215:5140
CCTV2,http://iku.sunnyli.link:4144/udp/239.252.220.183:5140
CCTV3,http://iku.sunnyli.link:4144/udp/239.252.219.252:5140
CCTV3,http://iku.sunnyli.link:4144/udp/239.252.220.193:5140
CCTV4,http://iku.sunnyli.link:4144/udp/239.252.220.184:5140
CCTV5,http://iku.sunnyli.link:4144/udp/239.252.219.198:5140
CCTV5,http://iku.sunnyli.link:4144/udp/239.252.219.236:5140
CCTV5+,http://iku.sunnyli.link:4144/udp/239.252.219.72:5140
CCTV6,http://iku.sunnyli.link:4144/udp/239.252.219.237:5140
CCTV6,http://iku.sunnyli.link:4144/udp/239.252.220.195:5140
CCTV7,http://iku.sunnyli.link:4144/udp/239.252.220.185:5140
CCTV8,http://iku.sunnyli.link:4144/udp/239.252.219.253:5140
CCTV8,http://iku.sunnyli.link:4144/udp/239.252.220.196:5140
CCTV9,http://iku.sunnyli.link:4144/udp/239.252.220.186:5140
CCTV10,http://iku.sunnyli.link:4144/udp/239.252.220.91:5140
CCTV11,http://iku.sunnyli.link:4144/udp/239.252.219.78:5140
CCTV12,http://iku.sunnyli.link:4144/udp/239.252.220.187:5140
CCTV13,http://iku.sunnyli.link:4144/udp/239.252.219.139:5140
CCTV14,http://iku.sunnyli.link:4144/udp/239.252.220.92:5140
CCTV15,http://iku.sunnyli.link:4144/udp/239.252.219.79:5140
CCTV17,http://iku.sunnyli.link:4144/udp/239.252.220.192:5140
CCTV164K,http://iku.sunnyli.link:4144/udp/239.252.220.237:5140
CCTV4欧洲,http://iku.sunnyli.link:4144/udp/239.252.219.192:5140
CCTV4美洲,http://iku.sunnyli.link:4144/udp/239.252.219.193:5140
CGTNEnglish,http://iku.sunnyli.link:4144/udp/239.252.219.194:5140
CGTNDocumentary,http://iku.sunnyli.link:4144/udp/239.252.219.195:5140
CGTNEspañol,http://iku.sunnyli.link:4144/udp/239.252.219.196:5140
CGTNFrançais,http://iku.sunnyli.link:4144/udp/239.252.219.65:5140
CGTNРусский,http://iku.sunnyli.link:4144/udp/239.252.219.67:5140
CGTNالعربية,http://iku.sunnyli.link:4144/udp/239.252.219.66:5140
CCTV4K,http://iku.sunnyli.link:4144/udp/239.252.220.244:5140
CCTV兵器科技,http://iku.sunnyli.link:4144/udp/239.252.219.98:5140
CCTV第一剧场,http://iku.sunnyli.link:4144/udp/239.252.219.86:5140
CCTV电视指南,http://iku.sunnyli.link:4144/udp/239.252.219.97:5140
CCTV风云剧场,http://iku.sunnyli.link:4144/udp/239.252.219.89:5140
CCTV风云音乐,http://iku.sunnyli.link:4144/udp/239.252.219.87:5140
CCTV风云足球,http://iku.sunnyli.link:4144/udp/239.252.219.96:5140
CCTV高尔夫网球,http://iku.sunnyli.link:4144/udp/239.252.219.95:5140
CCTV怀旧剧场,http://iku.sunnyli.link:4144/udp/239.252.219.90:5140
CCTV女性时尚,http://iku.sunnyli.link:4144/udp/239.252.219.94:5140
CCTV世界地理,http://iku.sunnyli.link:4144/udp/239.252.219.93:5140
CCTV文化精品,http://iku.sunnyli.link:4144/udp/239.252.219.81:5140
CCTV央视台球,http://iku.sunnyli.link:4144/udp/239.252.219.80:5140

辽宁电信242,#genre#
CCTV1,http://59.47.118.242:801/hls/1/index.m3u8
CCTV1,http://59.47.118.242:801/hls/72/index.m3u8
CCTV2,http://59.47.118.242:801/hls/2/index.m3u8
CCTV3,http://59.47.118.242:801/hls/3/index.m3u8
CCTV4,http://59.47.118.242:801/hls/4/index.m3u8
CCTV5,http://59.47.118.242:801/hls/5/index.m3u8
CCTV5+,http://59.47.118.242:801/hls/49/index.m3u8
CCTV6,http://59.47.118.242:801/hls/6/index.m3u8
CCTV7,http://59.47.118.242:801/hls/7/index.m3u8
CCTV8,http://59.47.118.242:801/hls/8/index.m3u8
CCTV9,http://59.47.118.242:801/hls/9/index.m3u8
CCTV10,http://59.47.118.242:801/hls/10/index.m3u8
CCTV11,http://59.47.118.242:801/hls/11/index.m3u8
CCTV12,http://59.47.118.242:801/hls/12/index.m3u8
CCTV13,http://59.47.118.242:801/hls/13/index.m3u8
CCTV13,http://59.47.118.242:801/hls/113/index.m3u8
CCTV14,http://59.47.118.242:801/hls/14/index.m3u8
CCTV15,http://59.47.118.242:801/hls/15/index.m3u8

辽宁联通97,#genre#
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.199:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.200:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.217:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.218:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.219:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.220:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.253:1234
CCTV1,http://175.147.113.97:8888/rtp/232.0.0.27:1234
CCTV2,http://175.147.113.97:8888/rtp/232.0.0.135:1234
CCTV2,http://175.147.113.97:8888/rtp/232.0.0.254:1234
CCTV3,http://175.147.113.97:8888/rtp/232.0.0.170:1234
CCTV4,http://175.147.113.97:8888/rtp/232.0.0.155:1234
CCTV4,http://175.147.113.97:8888/rtp/232.0.0.201:1234
CCTV5,http://175.147.113.97:8888/rtp/232.0.0.171:1234
CCTV5+,http://175.147.113.97:8888/rtp/232.0.0.93:1234
CCTV6,http://175.147.113.97:8888/rtp/232.0.0.172:1234
CCTV7,http://175.147.113.97:8888/rtp/232.0.0.136:1234
CCTV8,http://175.147.113.97:8888/rtp/232.0.0.173:1234
CCTV9,http://175.147.113.97:8888/rtp/232.0.0.137:1234
CCTV10,http://175.147.113.97:8888/rtp/232.0.0.138:1234
CCTV11,http://175.147.113.97:8888/rtp/232.0.0.178:1234
CCTV12,http://175.147.113.97:8888/rtp/232.0.0.139:1234
CCTV13,http://175.147.113.97:8888/rtp/232.0.0.15:1234
CCTV14,http://175.147.113.97:8888/rtp/232.0.0.140:1234
CCTV15,http://175.147.113.97:8888/rtp/232.0.0.179:1234
CCTV16,http://175.147.113.97:8888/rtp/232.0.0.182:1234
CCTV17,http://175.147.113.97:8888/rtp/232.0.0.230:1234
CCTV4K,http://175.147.113.97:8888/rtp/232.0.0.158:1234
CCTV4K,http://175.147.113.97:8888/rtp/232.0.0.166:1234
CCTV4美洲,http://175.147.113.97:8888/rtp/232.0.0.59:1234
CCTV4欧洲,http://175.147.113.97:8888/rtp/232.0.0.53:1234
CGTNEnglish,http://175.147.113.97:8888/rtp/232.0.0.188:1234
CGTNالعربية,http://175.147.113.97:8888/rtp/232.0.0.43:1234
CGTNРусский,http://175.147.113.97:8888/rtp/232.0.0.28:1234
CGTNFrançais,http://175.147.113.97:8888/rtp/232.0.0.8:1234
CGTNDocumentary,http://175.147.113.97:8888/rtp/232.0.0.198:1234
CGTNEspañol,http://175.147.113.97:8888/rtp/232.0.0.6:1234
CCTV兵器科技,http://175.147.113.97:8888/rtp/232.0.0.58:1234
CCTV第一剧场,http://175.147.113.97:8888/rtp/232.0.0.29:1234
CCTV电视指南,http://175.147.113.97:8888/rtp/232.0.0.91:1234
CCTV风云剧场,http://175.147.113.97:8888/rtp/232.0.0.45:1234
CCTV风云音乐,http://175.147.113.97:8888/rtp/232.0.0.47:1234
CCTV风云足球,http://175.147.113.97:8888/rtp/232.0.0.52:1234
CCTV怀旧剧场,http://175.147.113.97:8888/rtp/232.0.0.38:1234
CCTV女性时尚,http://175.147.113.97:8888/rtp/232.0.0.51:1234
CCTV世界地理,http://175.147.113.97:8888/rtp/232.0.0.63:1234
CCTV文化精品,http://175.147.113.97:8888/rtp/232.0.0.56:1234
CCTV央视台球,http://175.147.113.97:8888/rtp/232.0.0.60:1234

辽宁联通pecmd,#genre#
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.199:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.200:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.217:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.218:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.219:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.220:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.253:1234
CCTV1,http://gang.pecmd.cn:6000/rtp/232.0.0.27:1234
CCTV2,http://gang.pecmd.cn:6000/rtp/232.0.0.135:1234
CCTV2,http://gang.pecmd.cn:6000/rtp/232.0.0.254:1234
CCTV3,http://gang.pecmd.cn:6000/rtp/232.0.0.170:1234
CCTV4,http://gang.pecmd.cn:6000/rtp/232.0.0.155:1234
CCTV4,http://gang.pecmd.cn:6000/rtp/232.0.0.201:1234
CCTV5,http://gang.pecmd.cn:6000/rtp/232.0.0.171:1234
CCTV5+,http://gang.pecmd.cn:6000/rtp/232.0.0.93:1234
CCTV6,http://gang.pecmd.cn:6000/rtp/232.0.0.172:1234
CCTV7,http://gang.pecmd.cn:6000/rtp/232.0.0.136:1234
CCTV8,http://gang.pecmd.cn:6000/rtp/232.0.0.173:1234
CCTV9,http://gang.pecmd.cn:6000/rtp/232.0.0.137:1234
CCTV10,http://gang.pecmd.cn:6000/rtp/232.0.0.138:1234
CCTV11,http://gang.pecmd.cn:6000/rtp/232.0.0.178:1234
CCTV12,http://gang.pecmd.cn:6000/rtp/232.0.0.139:1234
CCTV13,http://gang.pecmd.cn:6000/rtp/232.0.0.15:1234
CCTV14,http://gang.pecmd.cn:6000/rtp/232.0.0.140:1234
CCTV15,http://gang.pecmd.cn:6000/rtp/232.0.0.179:1234
CCTV16,http://gang.pecmd.cn:6000/rtp/232.0.0.182:1234
CCTV17,http://gang.pecmd.cn:6000/rtp/232.0.0.230:1234
CCTV4K,http://gang.pecmd.cn:6000/rtp/232.0.0.158:1234
CCTV4K,http://gang.pecmd.cn:6000/rtp/232.0.0.166:1234
CCTV4美洲,http://gang.pecmd.cn:6000/rtp/232.0.0.59:1234
CCTV4欧洲,http://gang.pecmd.cn:6000/rtp/232.0.0.53:1234
CGTNEnglish,http://gang.pecmd.cn:6000/rtp/232.0.0.188:1234
CGTNالعربية,http://gang.pecmd.cn:6000/rtp/232.0.0.43:1234
CGTNРусский,http://gang.pecmd.cn:6000/rtp/232.0.0.28:1234
CGTNFrançais,http://gang.pecmd.cn:6000/rtp/232.0.0.8:1234
CGTNDocumentary,http://gang.pecmd.cn:6000/rtp/232.0.0.198:1234
CGTNEspañol,http://gang.pecmd.cn:6000/rtp/232.0.0.6:1234
CCTV兵器科技,http://gang.pecmd.cn:6000/rtp/232.0.0.58:1234
CCTV第一剧场,http://gang.pecmd.cn:6000/rtp/232.0.0.29:1234
CCTV电视指南,http://gang.pecmd.cn:6000/rtp/232.0.0.91:1234
CCTV风云剧场,http://gang.pecmd.cn:6000/rtp/232.0.0.45:1234
CCTV风云音乐,http://gang.pecmd.cn:6000/rtp/232.0.0.47:1234
CCTV风云足球,http://gang.pecmd.cn:6000/rtp/232.0.0.52:1234
CCTV怀旧剧场,http://gang.pecmd.cn:6000/rtp/232.0.0.38:1234
CCTV女性时尚,http://gang.pecmd.cn:6000/rtp/232.0.0.51:1234
CCTV世界地理,http://gang.pecmd.cn:6000/rtp/232.0.0.63:1234
CCTV文化精品,http://gang.pecmd.cn:6000/rtp/232.0.0.56:1234
CCTV央视台球,http://gang.pecmd.cn:6000/rtp/232.0.0.60:1234

内蒙联通164,#genre#
CCTV1,http://1.25.12.164:9000/udp/239.125.2.66:4120
CCTV2,http://1.25.12.164:9000/udp/239.125.2.65:4120
CCTV3,http://1.25.12.164:9000/udp/239.125.2.52:4120
CCTV4,http://1.25.12.164:9000/udp/239.125.2.64:4120
CCTV5,http://1.25.12.164:9000/udp/239.125.2.54:4120
CCTV5+,http://1.25.12.164:9000/udp/239.125.1.57:5000
CCTV6,http://1.25.12.164:9000/udp/239.125.2.56:4120
CCTV7,http://1.25.12.164:9000/udp/239.125.2.63:4120
CCTV8,http://1.25.12.164:9000/udp/239.125.2.58:4120
CCTV9,http://1.25.12.164:9000/udp/239.125.2.62:4120
CCTV10,http://1.25.12.164:9000/udp/239.125.2.61:4120
CCTV11,http://1.25.12.164:9000/udp/239.125.1.101:4120
CCTV12,http://1.25.12.164:9000/udp/239.125.2.60:4120
CCTV13,http://1.25.12.164:9000/udp/239.125.1.53:4120
CCTV14,http://1.25.12.164:9000/udp/239.125.2.59:4120
CCTV15,http://1.25.12.164:9000/udp/239.125.1.102:4120
CCTV16,http://1.25.12.164:9000/udp/239.125.2.218:4120
CCTV16,http://1.25.12.164:9000/udp/239.125.2.206:4120
CCTV17,http://1.25.12.164:9000/udp/239.125.2.204:4120
CCTV4美洲,http://1.25.12.164:9000/udp/239.125.2.197:4120
CCTV4欧洲,http://1.25.12.164:9000/udp/239.125.2.196:4120
CGTNالعربية,http://1.25.12.164:9000/udp/239.125.2.202:4120
CGTNРусский,http://1.25.12.164:9000/udp/239.125.2.203:4120
CGTNFrançais,http://1.25.12.164:9000/udp/239.125.2.201:4120
CGTNEspañol,http://1.25.12.164:9000/udp/239.125.2.200:4120
CGTNDocumentary,http://1.25.12.164:9000/udp/239.125.2.199:4120
CGTNEnglish,http://1.25.12.164:9000/udp/239.125.2.198:4120

山东电信huaz,#genre#
CCTV1,http://home.huaz.site:4000/udp/239.21.1.120:5002
CCTV2,http://home.huaz.site:4000/udp/239.21.1.151:5002
CCTV3,http://home.huaz.site:4000/udp/239.21.2.45:5002
CCTV4,http://home.huaz.site:4000/udp/239.21.1.154:5002
CCTV5,http://home.huaz.site:4000/udp/239.21.2.46:5002
CCTV5+,http://home.huaz.site:4000/udp/239.21.1.142:5002
CCTV6,http://home.huaz.site:4000/udp/239.21.2.47:5002
CCTV7,http://home.huaz.site:4000/udp/239.21.1.152:5002
CCTV8,http://home.huaz.site:4000/udp/239.21.2.48:5002
CCTV9,http://home.huaz.site:4000/udp/239.21.1.153:5002
CCTV10,http://home.huaz.site:4000/udp/239.21.1.155:5002
CCTV11,http://home.huaz.site:4000/udp/239.21.2.2:5002
CCTV12,http://home.huaz.site:4000/udp/239.21.1.156:5002
CCTV13,http://home.huaz.site:4000/udp/239.21.2.3:5002
CCTV14,http://home.huaz.site:4000/udp/239.21.1.157:5002
CCTV15,http://home.huaz.site:4000/udp/239.21.2.4:5002
CCTV16,http://home.huaz.site:4000/udp/239.21.2.51:5002
CCTV17,http://home.huaz.site:4000/udp/239.21.1.186:5002
CCTV4美洲,http://home.huaz.site:4000/udp/239.21.2.29:5002
CCTV4欧洲,http://home.huaz.site:4000/udp/239.21.2.28:5002
CGTNEnglish,http://home.huaz.site:4000/udp/239.21.2.30:5002
CGTNالعربية,http://home.huaz.site:4000/udp/239.21.2.34:5002
CGTNРусский,http://home.huaz.site:4000/udp/239.21.2.35:5002
CGTNFrançais,http://home.huaz.site:4000/udp/239.21.2.33:5002
CGTNDocumentary,http://home.huaz.site:4000/udp/239.21.2.31:5002
CGTNEspañol,http://home.huaz.site:4000/udp/239.21.2.32:5002

山西电信154,#genre#
CCTV1,http://1.70.35.154:8083/udp/239.1.1.7:8007
CCTV2,http://1.70.35.154:8083/udp/239.1.1.8:8008
CCTV3,http://1.70.35.154:8083/udp/239.1.1.9:8009
CCTV4,http://1.70.35.154:8083/udp/239.1.1.10:8010
CCTV5,http://1.70.35.154:8083/udp/239.1.1.11:8011
CCTV5+,http://1.70.35.154:8083/udp/239.1.1.12:8012
CCTV6,http://1.70.35.154:8083/udp/239.1.1.13:8013
CCTV8,http://1.70.35.154:8083/udp/239.1.1.15:8015
CCTV9,http://1.70.35.154:8083/udp/239.1.1.16:8016
CCTV10,http://1.70.35.154:8083/udp/239.1.1.17:8017
CCTV12,http://1.70.35.154:8083/udp/239.1.1.19:8019
CCTV13,http://1.70.35.154:8083/udp/239.1.1.20:8020
CCTV14,http://1.70.35.154:8083/udp/239.1.1.21:8021
CCTV16,http://1.70.35.154:8083/udp/239.1.1.122:8122
CCTV17,http://1.70.35.154:8083/udp/239.1.1.23:8023
CCTV兵器科技,http://1.70.35.154:8083/udp/239.1.1.97:8097
CCTV第一剧场,http://1.70.35.154:8083/udp/239.1.1.94:8094
CCTV电视指南,http://1.70.35.154:8083/udp/239.1.1.90:8090
CCTV风云剧场,http://1.70.35.154:8083/udp/239.1.1.93:8093
CCTV风云音乐,http://1.70.35.154:8083/udp/239.1.1.96:8096
CCTV风云足球,http://1.70.35.154:8083/udp/239.1.1.101:8101
CCTV高尔夫网球,http://1.70.35.154:8083/udp/239.1.1.102:8102
CCTV怀旧剧场,http://1.70.35.154:8083/udp/239.1.1.95:8095
CCTV女性时尚,http://1.70.35.154:8083/udp/239.1.1.89:8089
CCTV世界地理,http://1.70.35.154:8083/udp/239.1.1.99:8099
CCTV文化精品,http://1.70.35.154:8083/udp/239.1.1.91:8091
CCTV央视台球,http://1.70.35.154:8083/udp/239.1.1.100:8100

陕西电信ssrs2004,#genre#
CCTV1,http://ssrs2004.win:8888/rtp/239.112.205.59:5140
CCTV1,http://ssrs2004.win:8888/rtp/239.111.205.46:5140
CCTV1,http://ssrs2004.win:8888/rtp/239.111.205.77:5140
CCTV2,http://ssrs2004.win:8888/rtp/239.112.205.78:5140
CCTV3,http://ssrs2004.win:8888/rtp/239.112.205.221:5140
CCTV4,http://ssrs2004.win:8888/rtp/239.112.205.202:5140
CCTV4,http://ssrs2004.win:8888/rtp/239.111.205.182:5140
CCTV5,http://ssrs2004.win:8888/rtp/239.112.205.222:5140
CCTV5+,http://ssrs2004.win:8888/rtp/239.111.205.13:5140
CCTV6,http://ssrs2004.win:8888/rtp/239.112.205.223:5140
CCTV7,http://ssrs2004.win:8888/rtp/239.112.205.83:5140
CCTV8,http://ssrs2004.win:8888/rtp/239.112.205.224:5140
CCTV9,http://ssrs2004.win:8888/rtp/239.112.205.85:5140
CCTV10,http://ssrs2004.win:8888/rtp/239.112.205.86:5140
CCTV11,http://ssrs2004.win:8888/rtp/239.112.205.213:5140
CCTV12,http://ssrs2004.win:8888/rtp/239.112.205.88:5140
CCTV13,http://ssrs2004.win:8888/rtp/239.111.205.53:5140
CCTV14,http://ssrs2004.win:8888/rtp/239.112.205.91:5140
CCTV15,http://ssrs2004.win:8888/rtp/239.112.205.214:5140
CCTV16,http://ssrs2004.win:8888/rtp/239.111.205.134:5140
CCTV16,http://ssrs2004.win:8888/rtp/239.111.205.133:5140
CCTV17,http://ssrs2004.win:8888/rtp/239.112.205.211:5140
CCTV4K,http://ssrs2004.win:8888/rtp/239.111.205.38:5140
CCTV4欧洲,http://ssrs2004.win:8888/rtp/239.111.205.83:5140
CCTV4美洲,http://ssrs2004.win:8888/rtp/239.111.205.84:5140
CGTNEnglish,http://ssrs2004.win:8888/rtp/239.111.205.32:5140
CGTNEspañol,http://ssrs2004.win:8888/rtp/239.111.205.33:5140
CGTNFrançais,http://ssrs2004.win:8888/rtp/239.111.205.34:5140
CGTNDocumentary,http://ssrs2004.win:8888/rtp/239.111.205.85:5140
CGTNالعربية,http://ssrs2004.win:8888/rtp/239.111.205.86:5140
CGTNРусский,http://ssrs2004.win:8888/rtp/239.111.205.87:5140
CCTV兵器科技,http://ssrs2004.win:8888/rtp/239.111.205.74:5140
CCTV第一剧场,http://ssrs2004.win:8888/rtp/239.111.205.65:5140
CCTV电视指南,http://ssrs2004.win:8888/rtp/239.111.205.76:5140
CCTV风云剧场,http://ssrs2004.win:8888/rtp/239.111.205.66:5140
CCTV风云音乐,http://ssrs2004.win:8888/rtp/239.111.205.69:5140
CCTV风云足球,http://ssrs2004.win:8888/rtp/239.111.205.68:5140
CCTV高尔夫网球,http://ssrs2004.win:8888/rtp/239.111.205.73:5140
CCTV怀旧剧场,http://ssrs2004.win:8888/rtp/239.111.205.67:5140
CCTV女性时尚,http://ssrs2004.win:8888/rtp/239.111.205.72:5140
CCTV世界地理,http://ssrs2004.win:8888/rtp/239.111.205.71:5140
CCTV文化精品,http://ssrs2004.win:8888/rtp/239.111.205.75:5140
CCTV央视台球,http://ssrs2004.win:8888/rtp/239.111.205.70:5140

上海电信79,#genre#
CCTV1,http://101.83.74.79:8686/udp/239.45.3.145:5140
CCTV1,http://101.83.74.79:8686/udp/239.45.3.51:5140
CCTV1,http://101.83.74.79:8686/udp/239.45.3.88:5140
CCTV2,http://101.83.74.79:8686/udp/239.45.0.1:5140
CCTV2,http://101.83.74.79:8686/udp/239.45.3.208:5140
CCTV3,http://101.83.74.79:8686/udp/239.45.1.68:5140
CCTV4,http://101.83.74.79:8686/udp/239.45.0.2:5140
CCTV5,http://101.83.74.79:8686/udp/239.45.1.69:5140
CCTV5+,http://101.83.74.79:8686/udp/239.45.0.34:5140
CCTV6,http://101.83.74.79:8686/udp/239.45.1.70:5140
CCTV7,http://101.83.74.79:8686/udp/239.45.3.56:5140
CCTV8,http://101.83.74.79:8686/udp/239.45.1.71:5140
CCTV9,http://101.83.74.79:8686/udp/239.45.3.4:5140
CCTV10,http://101.83.74.79:8686/udp/239.45.3.8:5140
CCTV11,http://101.83.74.79:8686/udp/239.45.0.18:5140
CCTV12,http://101.83.74.79:8686/udp/239.45.3.10:5140
CCTV12,http://101.83.74.79:8686/udp/239.45.3.124:5140
CCTV13,http://101.83.74.79:8686/udp/239.45.0.19:5140
CCTV14,http://101.83.74.79:8686/udp/239.45.3.23:5140
CCTV14,http://101.83.74.79:8686/udp/239.45.3.125:5140
CCTV15,http://101.83.74.79:8686/udp/239.45.0.20:5140
CCTV15,http://101.83.74.79:8686/udp/239.45.3.126:5140
CCTV16,http://101.83.74.79:8686/udp/239.45.0.10:5140
CCTV17,http://101.83.74.79:8686/udp/239.45.3.52:5140
CCTV17,http://101.83.74.79:8686/udp/239.45.3.251:5140
CCTV164K,http://101.83.74.79:8686/udp/239.45.0.12:5140
CCTV4K,http://101.83.74.79:8686/udp/239.45.0.55:5140
CCTV兵器科技,http://101.83.74.79:8686/udp/239.45.0.45:5140
CCTV兵器科技,http://101.83.74.79:8686/udp/239.45.1.74:5140
